COD_BARRAS,DESCRICAO,ESFERIC,CILIND,ADICAO,OLHO
5288850075,Lente Vis Simples 1.56 c/A.R.,"1,50","-2,25","0,00",
5288850232,Lente Vis Simples 1.56 c/A.R.,"1,75","-2,25","0,00",
5288850398,Lente Vis Simples 1.56 c/A.R.,"2,00","-2,25","0,00",
5288850554,Lente Vis Simples 1.56 c/A.R.,"2,25","-2,25","0,00",
5288850711,Lente Vis Simples 1.56 c/A.R.,"2,50","-2,25","0,00",
5288850877,Lente Vis Simples 1.56 c/A.R.,"2,75","-2,25","0,00",
5288851032,Lente Vis Simples 1.56 c/A.R.,"3,00","-2,25","0,00",
5288851198,Lente Vis Simples 1.56 c/A.R.,"3,25","-2,25","0,00",
5288851354,Lente Vis Simples 1.56 c/A.R.,"3,50","-2,25","0,00",
5288851511,Lente Vis Simples 1.56 c/A.R.,"3,75","-2,25","0,00",
5288851677,Lente Vis Simples 1.56 c/A.R.,"4,00","-2,25","0,00",
5288851834,Lente Vis Simples 1.56 c/A.R.,"4,25","-2,25","0,00",
5288851990,Lente Vis Simples 1.56 c/A.R.,"4,50","-2,25","0,00",
5288852154,Lente Vis Simples 1.56 c/A.R.,"4,75","-2,25","0,00",
5288852311,Lente Vis Simples 1.56 c/A.R.,"5,00","-2,25","0,00",
5288852477,Lente Vis Simples 1.56 c/A.R.,"5,25","-2,25","0,00",
5288852634,Lente Vis Simples 1.56 c/A.R.,"5,50","-2,25","0,00",
5288852790,Lente Vis Simples 1.56 c/A.R.,"5,75","-2,25","0,00",
5288852956,Lente Vis Simples 1.56 c/A.R.,"6,00","-2,25","0,00",
5288849283,Lente Vis Simples 1.56 c/A.R.,"0,25","-2,50","0,00",
5288849440,Lente Vis Simples 1.56 c/A.R.,"0,50","-2,50","0,00",
5288849606,Lente Vis Simples 1.56 c/A.R.,"0,75","-2,50","0,00",
5288849762,Lente Vis Simples 1.56 c/A.R.,"1,00","-2,50","0,00",
5288849929,Lente Vis Simples 1.56 c/A.R.,"1,25","-2,50","0,00",
5288850083,Lente Vis Simples 1.56 c/A.R.,"1,50","-2,50","0,00",
5288850240,Lente Vis Simples 1.56 c/A.R.,"1,75","-2,50","0,00",
5288850406,Lente Vis Simples 1.56 c/A.R.,"2,00","-2,50","0,00",
5288850562,Lente Vis Simples 1.56 c/A.R.,"2,25","-2,50","0,00",
5288850729,Lente Vis Simples 1.56 c/A.R.,"2,50","-2,50","0,00",
5288850885,Lente Vis Simples 1.56 c/A.R.,"2,75","-2,50","0,00",
5288851040,Lente Vis Simples 1.56 c/A.R.,"3,00","-2,50","0,00",
5288851206,Lente Vis Simples 1.56 c/A.R.,"3,25","-2,50","0,00",
5288851362,Lente Vis Simples 1.56 c/A.R.,"3,50","-2,50","0,00",
5288851529,Lente Vis Simples 1.56 c/A.R.,"3,75","-2,50","0,00",
5288851685,Lente Vis Simples 1.56 c/A.R.,"4,00","-2,50","0,00",
5288851842,Lente Vis Simples 1.56 c/A.R.,"4,25","-2,50","0,00",
5288852006,Lente Vis Simples 1.56 c/A.R.,"4,50","-2,50","0,00",
5288852162,Lente Vis Simples 1.56 c/A.R.,"4,75","-2,50","0,00",
5288852329,Lente Vis Simples 1.56 c/A.R.,"5,00","-2,50","0,00",
5288852485,Lente Vis Simples 1.56 c/A.R.,"5,25","-2,50","0,00",
5288852642,Lente Vis Simples 1.56 c/A.R.,"5,50","-2,50","0,00",
5288852808,Lente Vis Simples 1.56 c/A.R.,"5,75","-2,50","0,00",
5288852964,Lente Vis Simples 1.56 c/A.R.,"6,00","-2,50","0,00",
5288849291,Lente Vis Simples 1.56 c/A.R.,"0,25","-2,75","0,00",
5288849457,Lente Vis Simples 1.56 c/A.R.,"0,50","-2,75","0,00",
5288849614,Lente Vis Simples 1.56 c/A.R.,"0,75","-2,75","0,00",
5288849770,Lente Vis Simples 1.56 c/A.R.,"1,00","-2,75","0,00",
5288849937,Lente Vis Simples 1.56 c/A.R.,"1,25","-2,75","0,00",
5288850091,Lente Vis Simples 1.56 c/A.R.,"1,50","-2,75","0,00",
5288850257,Lente Vis Simples 1.56 c/A.R.,"1,75","-2,75","0,00",
5288850414,Lente Vis Simples 1.56 c/A.R.,"2,00","-2,75","0,00",
5288850570,Lente Vis Simples 1.56 c/A.R.,"2,25","-2,75","0,00",
5288850737,Lente Vis Simples 1.56 c/A.R.,"2,50","-2,75","0,00",
5288850893,Lente Vis Simples 1.56 c/A.R.,"2,75","-2,75","0,00",
5288851057,Lente Vis Simples 1.56 c/A.R.,"3,00","-2,75","0,00",
5288851214,Lente Vis Simples 1.56 c/A.R.,"3,25","-2,75","0,00",
5288851370,Lente Vis Simples 1.56 c/A.R.,"3,50","-2,75","0,00",
5288851537,Lente Vis Simples 1.56 c/A.R.,"3,75","-2,75","0,00",
5288851693,Lente Vis Simples 1.56 c/A.R.,"4,00","-2,75","0,00",
5288851859,Lente Vis Simples 1.56 c/A.R.,"4,25","-2,75","0,00",
5288852014,Lente Vis Simples 1.56 c/A.R.,"4,50","-2,75","0,00",
5288852170,Lente Vis Simples 1.56 c/A.R.,"4,75","-2,75","0,00",
5288852337,Lente Vis Simples 1.56 c/A.R.,"5,00","-2,75","0,00",
5288852493,Lente Vis Simples 1.56 c/A.R.,"5,25","-2,75","0,00",
5288852659,Lente Vis Simples 1.56 c/A.R.,"5,50","-2,75","0,00",
5288852816,Lente Vis Simples 1.56 c/A.R.,"5,75","-2,75","0,00",
5288852972,Lente Vis Simples 1.56 c/A.R.,"6,00","-2,75","0,00",
5288849309,Lente Vis Simples 1.56 c/A.R.,"0,25","-3,00","0,00",
5288849465,Lente Vis Simples 1.56 c/A.R.,"0,50","-3,00","0,00",
5288849622,Lente Vis Simples 1.56 c/A.R.,"0,75","-3,00","0,00",
5288849788,Lente Vis Simples 1.56 c/A.R.,"1,00","-3,00","0,00",
5288849945,Lente Vis Simples 1.56 c/A.R.,"1,25","-3,00","0,00",
5288850109,Lente Vis Simples 1.56 c/A.R.,"1,50","-3,00","0,00",
5288850265,Lente Vis Simples 1.56 c/A.R.,"1,75","-3,00","0,00",
5288850422,Lente Vis Simples 1.56 c/A.R.,"2,00","-3,00","0,00",
5288850588,Lente Vis Simples 1.56 c/A.R.,"2,25","-3,00","0,00",
5288850745,Lente Vis Simples 1.56 c/A.R.,"2,50","-3,00","0,00",
5288850901,Lente Vis Simples 1.56 c/A.R.,"2,75","-3,00","0,00",
5288851065,Lente Vis Simples 1.56 c/A.R.,"3,00","-3,00","0,00",
5288851222,Lente Vis Simples 1.56 c/A.R.,"3,25","-3,00","0,00",
5288851388,Lente Vis Simples 1.56 c/A.R.,"3,50","-3,00","0,00",
5288851545,Lente Vis Simples 1.56 c/A.R.,"3,75","-3,00","0,00",
5288851701,Lente Vis Simples 1.56 c/A.R.,"4,00","-3,00","0,00",
5288851867,Lente Vis Simples 1.56 c/A.R.,"4,25","-3,00","0,00",
5288852022,Lente Vis Simples 1.56 c/A.R.,"4,50","-3,00","0,00",
5288852188,Lente Vis Simples 1.56 c/A.R.,"4,75","-3,00","0,00",
5288852345,Lente Vis Simples 1.56 c/A.R.,"5,00","-3,00","0,00",
5288852501,Lente Vis Simples 1.56 c/A.R.,"5,25","-3,00","0,00",
5288852667,Lente Vis Simples 1.56 c/A.R.,"5,50","-3,00","0,00",
5288852824,Lente Vis Simples 1.56 c/A.R.,"5,75","-3,00","0,00",
5288852980,Lente Vis Simples 1.56 c/A.R.,"6,00","-3,00","0,00",
5288849317,Lente Vis Simples 1.56 c/A.R.,"0,25","-3,25","0,00",
5288849473,Lente Vis Simples 1.56 c/A.R.,"0,50","-3,25","0,00",
5288849630,Lente Vis Simples 1.56 c/A.R.,"0,75","-3,25","0,00",
5288849796,Lente Vis Simples 1.56 c/A.R.,"1,00","-3,25","0,00",
5288849952,Lente Vis Simples 1.56 c/A.R.,"1,25","-3,25","0,00",
5288850117,Lente Vis Simples 1.56 c/A.R.,"1,50","-3,25","0,00",
5288850273,Lente Vis Simples 1.56 c/A.R.,"1,75","-3,25","0,00",
5288850430,Lente Vis Simples 1.56 c/A.R.,"2,00","-3,25","0,00",
5288850596,Lente Vis Simples 1.56 c/A.R.,"2,25","-3,25","0,00",
5288850752,Lente Vis Simples 1.56 c/A.R.,"2,50","-3,25","0,00",
5288850919,Lente Vis Simples 1.56 c/A.R.,"2,75","-3,25","0,00",
5288851073,Lente Vis Simples 1.56 c/A.R.,"3,00","-3,25","0,00",
5288851230,Lente Vis Simples 1.56 c/A.R.,"3,25","-3,25","0,00",
5288851396,Lente Vis Simples 1.56 c/A.R.,"3,50","-3,25","0,00",
5288851552,Lente Vis Simples 1.56 c/A.R.,"3,75","-3,25","0,00",
5288851719,Lente Vis Simples 1.56 c/A.R.,"4,00","-3,25","0,00",
5288851875,Lente Vis Simples 1.56 c/A.R.,"4,25","-3,25","0,00",
5288852030,Lente Vis Simples 1.56 c/A.R.,"4,50","-3,25","0,00",
5288852196,Lente Vis Simples 1.56 c/A.R.,"4,75","-3,25","0,00",
5288852352,Lente Vis Simples 1.56 c/A.R.,"5,00","-3,25","0,00",
5288852519,Lente Vis Simples 1.56 c/A.R.,"5,25","-3,25","0,00",
5288852675,Lente Vis Simples 1.56 c/A.R.,"5,50","-3,25","0,00",
5288852832,Lente Vis Simples 1.56 c/A.R.,"5,75","-3,25","0,00",
5288852998,Lente Vis Simples 1.56 c/A.R.,"6,00","-3,25","0,00",
5288849325,Lente Vis Simples 1.56 c/A.R.,"0,25","-3,50","0,00",
5288849481,Lente Vis Simples 1.56 c/A.R.,"0,50","-3,50","0,00",
5288849648,Lente Vis Simples 1.56 c/A.R.,"0,75","-3,50","0,00",
5288849804,Lente Vis Simples 1.56 c/A.R.,"1,00","-3,50","0,00",
5288849960,Lente Vis Simples 1.56 c/A.R.,"1,25","-3,50","0,00",
5288850125,Lente Vis Simples 1.56 c/A.R.,"1,50","-3,50","0,00",
5288850281,Lente Vis Simples 1.56 c/A.R.,"1,75","-3,50","0,00",
5288850448,Lente Vis Simples 1.56 c/A.R.,"2,00","-3,50","0,00",
5288850604,Lente Vis Simples 1.56 c/A.R.,"2,25","-3,50","0,00",
5288850760,Lente Vis Simples 1.56 c/A.R.,"2,50","-3,50","0,00",
5288850927,Lente Vis Simples 1.56 c/A.R.,"2,75","-3,50","0,00",
5288851081,Lente Vis Simples 1.56 c/A.R.,"3,00","-3,50","0,00",
5288851248,Lente Vis Simples 1.56 c/A.R.,"3,25","-3,50","0,00",
5288851404,Lente Vis Simples 1.56 c/A.R.,"3,50","-3,50","0,00",
5288851560,Lente Vis Simples 1.56 c/A.R.,"3,75","-3,50","0,00",
5288851727,Lente Vis Simples 1.56 c/A.R.,"4,00","-3,50","0,00",
5288851883,Lente Vis Simples 1.56 c/A.R.,"4,25","-3,50","0,00",
5288852048,Lente Vis Simples 1.56 c/A.R.,"4,50","-3,50","0,00",
5288852204,Lente Vis Simples 1.56 c/A.R.,"4,75","-3,50","0,00",
5288852360,Lente Vis Simples 1.56 c/A.R.,"5,00","-3,50","0,00",
5288852527,Lente Vis Simples 1.56 c/A.R.,"5,25","-3,50","0,00",
5288852683,Lente Vis Simples 1.56 c/A.R.,"5,50","-3,50","0,00",
5288852840,Lente Vis Simples 1.56 c/A.R.,"5,75","-3,50","0,00",
5288853004,Lente Vis Simples 1.56 c/A.R.,"6,00","-3,50","0,00",
5288849333,Lente Vis Simples 1.56 c/A.R.,"0,25","-3,75","0,00",
5288849499,Lente Vis Simples 1.56 c/A.R.,"0,50","-3,75","0,00",
5288849655,Lente Vis Simples 1.56 c/A.R.,"0,75","-3,75","0,00",
5288849812,Lente Vis Simples 1.56 c/A.R.,"1,00","-3,75","0,00",
5288849978,Lente Vis Simples 1.56 c/A.R.,"1,25","-3,75","0,00",
5288850133,Lente Vis Simples 1.56 c/A.R.,"1,50","-3,75","0,00",
5288850299,Lente Vis Simples 1.56 c/A.R.,"1,75","-3,75","0,00",
5288850455,Lente Vis Simples 1.56 c/A.R.,"2,00","-3,75","0,00",
5288850612,Lente Vis Simples 1.56 c/A.R.,"2,25","-3,75","0,00",
5288850778,Lente Vis Simples 1.56 c/A.R.,"2,50","-3,75","0,00",
5288850935,Lente Vis Simples 1.56 c/A.R.,"2,75","-3,75","0,00",
5288851099,Lente Vis Simples 1.56 c/A.R.,"3,00","-3,75","0,00",
5288851255,Lente Vis Simples 1.56 c/A.R.,"3,25","-3,75","0,00",
5288851412,Lente Vis Simples 1.56 c/A.R.,"3,50","-3,75","0,00",
5288851578,Lente Vis Simples 1.56 c/A.R.,"3,75","-3,75","0,00",
5288851735,Lente Vis Simples 1.56 c/A.R.,"4,00","-3,75","0,00",
5288851891,Lente Vis Simples 1.56 c/A.R.,"4,25","-3,75","0,00",
5288852055,Lente Vis Simples 1.56 c/A.R.,"4,50","-3,75","0,00",
5288852212,Lente Vis Simples 1.56 c/A.R.,"4,75","-3,75","0,00",
5288852378,Lente Vis Simples 1.56 c/A.R.,"5,00","-3,75","0,00",
5288852535,Lente Vis Simples 1.56 c/A.R.,"5,25","-3,75","0,00",
5288852691,Lente Vis Simples 1.56 c/A.R.,"5,50","-3,75","0,00",
5288852857,Lente Vis Simples 1.56 c/A.R.,"5,75","-3,75","0,00",
5288853012,Lente Vis Simples 1.56 c/A.R.,"6,00","-3,75","0,00",
5288849341,Lente Vis Simples 1.56 c/A.R.,"0,25","-4,00","0,00",
5288849507,Lente Vis Simples 1.56 c/A.R.,"0,50","-4,00","0,00",
5288849663,Lente Vis Simples 1.56 c/A.R.,"0,75","-4,00","0,00",
5288849820,Lente Vis Simples 1.56 c/A.R.,"1,00","-4,00","0,00",
5288849986,Lente Vis Simples 1.56 c/A.R.,"1,25","-4,00","0,00",
5288850141,Lente Vis Simples 1.56 c/A.R.,"1,50","-4,00","0,00",
5288850307,Lente Vis Simples 1.56 c/A.R.,"1,75","-4,00","0,00",
5288850463,Lente Vis Simples 1.56 c/A.R.,"2,00","-4,00","0,00",
5288850620,Lente Vis Simples 1.56 c/A.R.,"2,25","-4,00","0,00",
5288850786,Lente Vis Simples 1.56 c/A.R.,"2,50","-4,00","0,00",
5288850943,Lente Vis Simples 1.56 c/A.R.,"2,75","-4,00","0,00",
5288851107,Lente Vis Simples 1.56 c/A.R.,"3,00","-4,00","0,00",
5288851263,Lente Vis Simples 1.56 c/A.R.,"3,25","-4,00","0,00",
5288851420,Lente Vis Simples 1.56 c/A.R.,"3,50","-4,00","0,00",
5288851586,Lente Vis Simples 1.56 c/A.R.,"3,75","-4,00","0,00",
5288851743,Lente Vis Simples 1.56 c/A.R.,"4,00","-4,00","0,00",
5288851909,Lente Vis Simples 1.56 c/A.R.,"4,25","-4,00","0,00",
5288852063,Lente Vis Simples 1.56 c/A.R.,"4,50","-4,00","0,00",
5288852220,Lente Vis Simples 1.56 c/A.R.,"4,75","-4,00","0,00",
5288852386,Lente Vis Simples 1.56 c/A.R.,"5,00","-4,00","0,00",
5288852543,Lente Vis Simples 1.56 c/A.R.,"5,25","-4,00","0,00",
5288852709,Lente Vis Simples 1.56 c/A.R.,"5,50","-4,00","0,00",
5288852865,Lente Vis Simples 1.56 c/A.R.,"5,75","-4,00","0,00",
5288853020,Lente Vis Simples 1.56 c/A.R.,"6,00","-4,00","0,00",
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
5868847160,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,00","0,00","0,00",
5868859835,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,25","0,00","0,00",
5868859843,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,50","0,00","0,00",
5868859850,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,75","0,00","0,00",
5868859868,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,00","0,00","0,00",
5868859876,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,25","0,00","0,00",
5868859884,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,50","0,00","0,00",
5868859892,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,75","0,00","0,00",
5868859900,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,00","0,00","0,00",
5868859918,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,25","0,00","0,00",
5868859926,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,50","0,00","0,00",
5868859934,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,75","0,00","0,00",
5868859942,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,00","0,00","0,00",
5868859959,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,25","0,00","0,00",
5868859967,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,50","0,00","0,00",
5868859975,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,75","0,00","0,00",
5868859983,Lente V.S. 1.56 Filtro Azul c/A.R.,"-4,00","0,00","0,00",
5868860239,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,00","-0,25","0,00",
5868862235,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,25","-0,25","0,00",
5868862318,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,50","-0,25","0,00",
5868862391,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,75","-0,25","0,00",
5868862474,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,00","-0,25","0,00",
5868862557,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,25","-0,25","0,00",
5868862631,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,50","-0,25","0,00",
5868862714,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,75","-0,25","0,00",
5868862797,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,00","-0,25","0,00",
5868862870,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,25","-0,25","0,00",
5868862953,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,50","-0,25","0,00",
5868863035,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,75","-0,25","0,00",
5868863118,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,00","-0,25","0,00",
5868863191,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,25","-0,25","0,00",
5868863274,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,50","-0,25","0,00",
5868863357,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,75","-0,25","0,00",
5868863431,Lente V.S. 1.56 Filtro Azul c/A.R.,"-4,00","-0,25","0,00",
5868860247,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,00","-0,50","0,00",
5868862243,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,25","-0,50","0,00",
5868862326,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,50","-0,50","0,00",
5868862409,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,75","-0,50","0,00",
5868862482,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,00","-0,50","0,00",
5868862565,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,25","-0,50","0,00",
5868862649,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,50","-0,50","0,00",
5868862722,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,75","-0,50","0,00",
5868862805,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,00","-0,50","0,00",
5868862888,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,25","-0,50","0,00",
5868862961,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,50","-0,50","0,00",
5868863043,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,75","-0,50","0,00",
5868863126,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,00","-0,50","0,00",
5868863209,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,25","-0,50","0,00",
5868863282,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,50","-0,50","0,00",
5868863365,Lente V.S. 1.56 Filtro Azul c/A.R.,"-3,75","-0,50","0,00",
5868863449,Lente V.S. 1.56 Filtro Azul c/A.R.,"-4,00","-0,50","0,00",
5868860254,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,00","-0,75","0,00",
5868862250,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,25","-0,75","0,00",
5868862334,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,50","-0,75","0,00",
5868862417,Lente V.S. 1.56 Filtro Azul c/A.R.,"-0,75","-0,75","0,00",
5868862490,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,00","-0,75","0,00",
5868862573,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,25","-0,75","0,00",
5868862656,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,50","-0,75","0,00",
5868862730,Lente V.S. 1.56 Filtro Azul c/A.R.,"-1,75","-0,75","0,00",
5868862813,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,00","-0,75","0,00",
5868862896,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,25","-0,75","0,00",
5868862979,Lente V.S. 1.56 Filtro Azul c/A.R.,"-2,50","-0,75","0,00",
